applicant_id,age,job_tenure,income,requested_amount,dti,revolving_util,delinquency_2y,bureau_inquiries,default
PROP-004246,37,1.6,7668.57,14536.42,34.0,45.7,0,3,0
PROP-004247,40,3.2,7728.46,13881.96,28.7,38.2,0,3,0
PROP-004248,44,0.6,4392.13,5514.79,47.3,53.1,2,5,0
PROP-004249,30,4.5,14859.41,36325.32,30.8,68.2,1,3,0
PROP-004250,55,3.1,2737.26,9524.74,11.7,35.8,0,1,0
PROP-004251,34,1.1,1412.0,4100.26,38.2,44.8,1,1,0
PROP-004252,32,3.8,7683.01,22899.98,26.4,33.7,0,6,1
PROP-004253,43,0.5,7940.41,10586.31,56.7,37.8,2,1,0
PROP-004254,18,0.1,7427.63,19381.16,25.3,53.5,1,1,1
PROP-004255,28,7.0,9392.73,20950.9,38.8,37.6,0,4,0
PROP-004256,49,0.1,8927.65,26398.95,3.2,44.3,1,1,0
PROP-004257,18,0.1,9212.73,11002.97,48.5,4.3,2,2,1
PROP-004258,51,7.3,5654.32,9865.86,58.8,44.7,0,0,0
PROP-004259,56,10.3,5656.63,8274.55,54.2,9.2,0,4,0
PROP-004260,33,0.6,4880.5,14245.75,35.5,23.2,3,2,0
PROP-004261,41,0.6,8551.93,22222.03,14.0,48.3,0,2,0
PROP-004262,51,12.7,2955.67,7364.43,17.0,33.8,0,1,0
PROP-004263,32,0.1,4126.63,8182.87,55.5,17.2,0,1,0
PROP-004264,48,5.9,2377.31,3654.41,22.1,28.1,0,2,0
PROP-004265,29,7.7,6608.75,17363.08,42.6,36.5,1,1,0
PROP-004266,32,2.1,11983.65,18962.46,9.5,14.4,1,3,1
PROP-004267,28,1.7,2744.38,6914.5,21.8,68.7,2,3,1
PROP-004268,42,0.8,1670.01,1082.04,70.6,43.5,1,0,0
PROP-004269,51,9.1,4305.95,6081.45,35.0,23.1,0,1,0
PROP-004270,35,2.1,5383.08,11107.3,14.2,12.6,1,3,0
PROP-004271,22,2.8,4057.34,11052.43,22.9,31.0,0,1,0
PROP-004272,25,4.4,2170.99,3040.17,10.1,26.6,0,1,0
PROP-004273,42,3.5,8637.14,19567.51,17.6,24.9,0,1,0
PROP-004274,60,8.4,5453.84,17152.71,16.7,55.0,1,4,0
PROP-004275,42,5.3,13146.21,23773.63,26.2,57.7,1,0,0
PROP-004276,33,2.0,7989.93,17483.78,34.1,51.6,1,1,0
PROP-004277,47,2.2,2687.95,1682.35,13.2,72.2,0,1,0
PROP-004278,35,3.9,5943.55,3846.23,22.1,54.7,0,1,0
PROP-004279,33,1.3,6364.84,6022.26,60.2,39.4,1,2,0
PROP-004280,26,3.7,11865.65,13812.6,62.4,12.7,1,3,0
PROP-004281,54,9.1,3155.51,4180.68,22.3,45.1,0,2,0
PROP-004282,18,0.1,2105.95,4647.37,11.6,14.2,1,1,0
PROP-004283,47,0.8,4544.05,7697.73,40.2,30.3,0,2,0
PROP-004284,32,2.9,3957.27,9181.48,37.2,57.5,0,3,0
PROP-004285,33,1.9,3894.69,2777.64,31.1,35.9,1,2,0
PROP-004286,58,7.9,5441.97,10033.99,15.3,28.4,0,1,0
PROP-004287,29,4.7,1412.0,1346.21,40.6,66.7,0,3,0
PROP-004288,29,1.6,2258.59,3509.64,55.8,43.4,0,1,1
PROP-004289,36,1.2,4795.69,6133.1,9.6,53.9,0,5,0
PROP-004290,42,2.3,4234.05,2799.6,27.6,7.3,0,2,0
PROP-004291,32,3.5,14798.61,39107.21,49.8,14.4,1,5,1
PROP-004292,19,0.7,4478.77,10682.76,42.1,37.0,0,1,0
PROP-004293,27,5.0,1972.41,1011.7,25.1,46.7,1,1,0
PROP-004294,53,1.3,2932.77,1888.56,12.4,26.6,0,1,0
PROP-004295,38,1.7,8067.59,14034.07,36.3,54.7,3,1,0
PROP-004296,43,0.9,3821.11,3472.26,24.3,1.1,2,0,0
PROP-004297,34,0.2,1412.0,2654.78,9.7,28.8,0,2,0
PROP-004298,30,4.4,6634.36,11059.58,3.0,50.3,0,0,0
PROP-004299,58,11.1,8847.45,20853.67,17.8,13.6,0,0,0
PROP-004300,35,2.0,4171.02,9488.26,30.9,73.4,0,4,1
PROP-004301,32,2.8,3200.87,4008.15,26.6,62.1,0,3,0
PROP-004302,51,4.4,7411.13,23523.21,28.2,13.0,3,6,0
PROP-004303,29,7.7,1412.0,1000.0,47.1,37.2,0,1,0
PROP-004304,30,0.3,7005.21,22354.9,8.5,25.0,0,2,0
PROP-004305,38,1.4,4557.44,3598.01,20.0,21.9,3,4,0
PROP-004306,38,4.8,7558.52,18907.45,31.8,59.9,3,1,0
PROP-004307,41,8.7,2255.95,5597.43,11.7,49.6,0,4,0
PROP-004308,63,3.3,4295.12,9487.54,27.9,61.9,0,2,0
PROP-004309,42,1.7,7974.84,18163.23,46.3,16.7,0,1,0
PROP-004310,18,0.1,6183.06,14345.31,53.6,26.7,3,2,1
PROP-004311,41,2.5,1412.0,3269.44,12.8,26.4,0,1,0
PROP-004312,38,1.1,7422.02,12333.02,23.7,26.7,2,5,1
PROP-004313,38,6.6,8431.59,14939.32,39.9,24.7,0,4,0
PROP-004314,40,5.2,5730.76,12444.99,42.7,18.7,0,2,1
PROP-004315,37,1.3,4641.33,12685.51,24.7,51.6,0,0,0
PROP-004316,37,4.3,8132.36,25902.67,6.5,14.3,0,0,0
PROP-004317,45,3.7,4792.51,12389.96,19.9,66.0,6,1,1
PROP-004318,31,0.1,1530.79,2433.7,41.3,54.5,1,4,1
PROP-004319,26,1.1,2862.56,4589.47,27.6,63.8,1,1,0
PROP-004320,74,0.8,11258.56,6917.43,25.6,37.3,0,2,0
PROP-004321,29,0.8,3860.74,12479.99,6.0,45.1,0,3,0
PROP-004322,39,1.0,5113.44,5831.45,25.9,29.9,1,2,1
PROP-004323,20,1.4,1633.23,4925.43,48.0,16.2,2,3,0
PROP-004324,39,1.8,6155.01,11510.61,21.4,67.1,0,1,1
PROP-004325,26,3.0,6388.59,3985.19,22.6,73.9,0,2,0
PROP-004326,32,6.9,17530.8,50000.0,9.9,34.3,1,5,0
PROP-004327,50,5.2,7216.43,22835.36,32.2,7.1,0,1,0
PROP-004328,43,0.7,7946.24,9485.09,27.2,34.8,0,2,0
PROP-004329,44,2.2,1493.06,1762.06,34.2,86.6,2,4,0
PROP-004330,18,0.1,3181.81,10084.43,31.9,8.6,0,0,0
PROP-004331,60,2.1,15840.64,12024.04,14.7,43.5,0,4,0
PROP-004332,23,1.9,7654.58,6198.73,30.1,21.4,2,2,0
PROP-004333,56,5.6,5944.92,8707.58,34.7,65.9,2,3,0
PROP-004334,50,4.3,13334.28,25284.23,28.4,14.8,0,0,0
PROP-004335,44,0.8,2689.49,4892.93,41.4,1.4,0,1,0
PROP-004336,27,2.8,5609.86,6827.42,13.9,69.5,3,5,0
PROP-004337,39,9.4,5979.65,12679.45,21.9,71.0,4,4,1
PROP-004338,32,4.5,4118.53,11759.03,30.4,7.1,0,2,0
PROP-004339,38,4.8,1900.31,4421.31,51.5,25.5,2,1,0
PROP-004340,35,1.6,10934.9,5482.18,8.9,33.7,0,3,0
PROP-004341,18,0.1,4718.34,14913.87,33.8,16.5,1,1,0
PROP-004342,51,4.4,5822.84,7343.63,51.4,9.1,2,2,0
PROP-004343,37,2.6,2952.38,2795.63,10.9,9.2,0,2,0
PROP-004344,32,9.8,2887.68,5004.69,64.4,36.5,1,3,0
PROP-004345,31,5.0,3648.2,9664.69,15.1,20.1,0,3,0
PROP-004346,42,16.5,3882.06,2766.6,17.0,22.1,1,1,0
PROP-004347,27,2.5,8718.16,24829.57,41.1,75.0,2,6,1
PROP-004348,18,0.1,5609.17,16533.49,10.6,38.2,0,1,0
PROP-004349,42,5.6,2458.51,3571.71,13.3,68.4,1,1,0
PROP-004350,44,1.6,1806.8,3954.9,18.6,43.3,3,0,0
PROP-004351,35,0.9,7814.65,19658.6,48.0,19.4,0,2,0
PROP-004352,24,0.3,8328.76,21385.85,55.2,13.0,0,2,0
PROP-004353,39,2.5,3703.94,5198.72,12.5,53.7,3,2,0
PROP-004354,20,0.1,3051.67,1867.91,18.2,70.7,2,2,0
PROP-004355,25,1.8,4594.92,12200.06,43.2,10.0,1,2,0
PROP-004356,28,0.5,4608.43,6982.26,26.6,37.7,0,1,0
PROP-004357,48,2.2,5264.16,12510.55,30.1,8.5,1,2,0
PROP-004358,33,1.1,8450.88,5321.66,35.7,54.5,0,1,1
PROP-004359,32,5.1,8051.09,6859.04,27.8,31.2,2,1,0
PROP-004360,61,0.4,7486.71,19051.12,33.7,29.8,4,0,0
PROP-004361,42,11.8,2418.24,1633.82,53.7,7.8,0,2,0
PROP-004362,42,0.3,6102.86,6586.44,50.7,42.4,3,6,1
PROP-004363,33,6.6,5440.89,10707.03,27.6,2.4,0,1,0
PROP-004364,30,0.2,2064.14,4626.39,60.7,33.6,1,3,0
PROP-004365,18,0.1,3554.56,1936.82,29.0,18.9,0,2,0
PROP-004366,49,2.0,5992.44,19565.48,10.6,28.9,0,1,0
PROP-004367,43,1.0,1902.09,3115.86,63.5,40.4,0,5,1
PROP-004368,35,0.6,3114.87,8020.49,62.4,48.9,1,1,0
PROP-004369,36,0.4,4704.61,3823.78,28.9,11.3,3,0,0
PROP-004370,46,8.6,3454.81,5401.33,12.0,69.7,0,2,0
PROP-004371,19,0.7,8508.65,5314.55,25.6,50.1,0,3,0
PROP-004372,30,2.1,6930.57,4639.84,57.2,4.0,1,1,0
PROP-004373,24,2.1,2030.48,6830.88,23.0,43.0,1,1,0
PROP-004374,59,6.4,2651.88,5936.02,18.7,54.5,0,3,0
PROP-004375,48,19.0,8822.79,16222.18,34.7,43.0,3,2,0
PROP-004376,18,0.1,6261.75,19874.96,30.5,35.2,0,4,0
PROP-004377,19,0.7,1412.0,3716.92,29.9,55.3,1,5,0
PROP-004378,36,3.3,10461.69,28938.62,18.6,86.3,0,3,0
PROP-004379,32,1.5,4487.34,12119.47,8.1,49.7,0,0,0
PROP-004380,22,2.8,4348.8,4085.8,26.9,47.1,2,5,1
PROP-004381,61,3.8,2614.9,8281.19,29.3,45.0,0,3,0
PROP-004382,41,0.8,9488.12,26517.6,23.4,8.7,0,4,0
PROP-004383,43,3.1,6075.97,19529.65,18.6,43.9,0,1,0
PROP-004384,29,4.4,4100.17,9613.32,17.2,58.7,0,2,1
PROP-004385,46,6.1,1412.0,4667.13,12.9,67.0,0,2,0
PROP-004386,33,3.5,3318.62,10820.88,23.0,15.7,0,2,0
PROP-004387,34,0.4,2313.86,7068.79,43.2,66.9,2,0,1
PROP-004388,45,0.3,3516.36,12045.55,20.1,31.7,2,2,0
PROP-004389,18,0.1,2614.15,4737.85,40.4,69.6,3,2,1
PROP-004390,57,0.9,7187.01,20733.4,38.0,35.6,4,2,0
PROP-004391,40,4.9,11261.55,8715.28,6.8,12.2,0,2,0
PROP-004392,53,4.0,4255.1,13120.9,10.0,60.2,0,2,0
PROP-004393,25,1.9,2220.72,4219.42,19.1,19.0,0,1,0
PROP-004394,26,4.3,3589.74,7132.17,40.9,92.6,3,2,1
PROP-004395,24,1.9,3412.98,9897.68,23.4,6.2,3,1,0
PROP-004396,41,7.9,11440.28,16963.26,22.6,19.6,0,2,0
PROP-004397,38,2.2,4561.22,11173.21,33.1,50.4,1,3,0
PROP-004398,32,8.8,10618.66,16262.81,44.5,40.8,1,1,0
PROP-004399,25,2.2,1901.33,5001.75,9.9,44.7,0,3,1
PROP-004400,22,2.8,4455.23,6881.31,9.7,44.6,1,1,0
PROP-004401,37,2.0,2382.51,3760.05,59.1,7.9,0,3,0
PROP-004402,32,0.1,4123.97,14417.31,26.5,69.8,3,3,0
PROP-004403,29,3.5,6011.63,3928.55,18.2,9.1,0,3,0
PROP-004404,56,0.1,1801.39,4180.08,28.0,68.2,1,1,0
PROP-004405,37,1.1,3204.25,5053.38,20.7,44.7,2,3,0
PROP-004406,53,1.0,3965.31,10567.49,43.3,5.4,0,1,0
PROP-004407,31,4.1,4970.09,4113.13,49.1,16.4,0,2,0
PROP-004408,40,4.6,1754.08,4894.27,36.6,20.0,0,0,0
PROP-004409,37,3.3,5685.78,11700.47,17.9,49.4,0,3,0
PROP-004410,18,0.1,5806.82,19498.01,61.6,57.2,2,5,1
PROP-004411,55,2.3,8076.49,5145.38,24.3,37.0,1,1,0
PROP-004412,36,1.0,1709.9,4984.64,22.3,42.2,3,1,1
PROP-004413,46,9.7,3668.79,5330.45,27.1,18.8,0,2,0
PROP-004414,28,7.0,4396.25,7566.3,50.1,44.4,1,0,0
PROP-004415,36,0.6,4977.44,2729.79,41.5,60.5,0,0,0
PROP-004416,27,3.6,4632.82,12493.84,60.7,18.1,4,2,1
PROP-004417,52,3.5,3181.32,4662.42,28.7,46.1,0,0,0
PROP-004418,41,3.8,4717.03,3015.09,30.4,20.0,0,2,0
PROP-004419,42,7.7,24742.81,50000.0,24.4,45.7,3,5,0
PROP-004420,54,2.9,6249.02,3251.84,15.8,80.2,0,2,0
PROP-004421,51,10.3,1756.92,2779.81,35.0,39.4,1,4,1
PROP-004422,47,0.1,11066.69,15390.47,26.9,72.6,5,2,1
PROP-004423,20,1.4,12012.27,18266.32,41.5,45.7,1,2,0
PROP-004424,29,3.4,7306.46,17133.09,41.3,50.6,0,1,0
PROP-004425,25,1.3,9668.9,14333.75,30.0,36.9,3,1,0
PROP-004426,46,0.1,18072.0,50000.0,60.7,56.1,2,1,1
PROP-004427,40,0.6,5278.61,4644.94,11.8,43.6,0,0,0
PROP-004428,21,0.6,8394.87,9723.99,18.8,17.1,0,2,0
PROP-004429,35,10.9,11083.85,34365.62,34.1,46.4,0,1,0
PROP-004430,20,1.4,2804.1,5318.72,20.7,22.6,0,1,0
PROP-004431,37,0.4,10987.17,29976.81,53.5,13.5,0,2,0
PROP-004432,18,0.1,5017.26,8885.46,26.5,78.7,0,2,0
PROP-004433,44,11.7,7947.34,20728.63,21.7,76.8,0,3,0
PROP-004434,42,2.0,7725.16,16396.34,17.3,42.2,2,2,0
PROP-004435,60,8.7,2968.66,3687.09,5.6,58.1,0,4,0
PROP-004436,48,0.8,10080.88,23294.52,8.4,56.8,2,3,0
PROP-004437,32,1.4,3428.87,4645.86,37.5,19.6,0,2,0
PROP-004438,47,4.8,5253.53,2646.51,19.2,81.2,0,4,1
PROP-004439,21,1.6,7329.31,22852.86,34.6,38.2,0,5,0
PROP-004440,26,3.4,6270.91,16298.82,6.2,17.2,0,2,0
PROP-004441,41,3.2,3165.59,10966.4,50.9,21.6,2,1,0
PROP-004442,18,0.1,2061.32,7209.76,39.2,47.8,2,5,0
PROP-004443,37,3.4,2710.02,5428.78,50.3,19.3,0,1,0
PROP-004444,25,4.9,6863.2,17533.32,29.6,46.6,3,1,0
PROP-004445,39,2.6,6136.33,5941.88,27.8,83.5,1,1,0
PROP-004446,25,1.8,3950.46,3347.09,26.4,60.8,0,0,0
PROP-004447,43,7.8,3871.59,5535.69,7.1,54.2,0,1,0
PROP-004448,38,2.7,3692.62,2321.15,24.0,40.3,3,1,0
PROP-004449,54,0.7,2311.46,1683.79,24.1,78.0,2,3,1
PROP-004450,38,5.1,7705.59,24501.52,6.6,57.6,1,3,0
PROP-004451,28,0.5,2290.4,7857.97,24.1,23.3,0,0,0
PROP-004452,35,0.2,4790.45,5003.33,41.6,59.2,0,3,0
PROP-004453,21,0.4,9545.03,12387.93,36.5,57.3,2,3,1
PROP-004454,42,4.3,4351.66,3913.43,35.1,38.2,2,3,1
PROP-004455,45,12.5,11498.27,36468.15,46.2,14.3,2,2,0
PROP-004456,67,8.7,2342.93,5432.33,49.4,28.9,0,3,0
PROP-004457,30,8.4,2004.65,6808.64,28.9,39.8,0,0,0
PROP-004458,34,0.7,1412.0,4865.51,44.5,6.7,0,1,0
PROP-004459,31,4.0,6996.73,9336.09,32.4,24.0,0,0,0
PROP-004460,40,0.5,1412.0,3834.27,46.0,45.3,0,2,0
PROP-004461,42,2.6,11543.51,29386.37,7.4,63.2,0,0,0
PROP-004462,37,1.0,12584.1,37293.49,33.5,73.3,2,1,0
PROP-004463,51,2.3,5218.95,10709.9,27.3,30.0,0,1,0
PROP-004464,30,1.0,2736.84,5672.54,15.5,41.7,4,1,1
PROP-004465,49,8.3,1459.87,1093.29,42.7,10.2,0,1,0
PROP-004466,44,7.9,5649.45,8034.65,19.6,58.3,0,1,0
PROP-004467,37,2.6,4402.85,13705.23,42.6,15.5,0,0,0
PROP-004468,34,11.2,5114.8,3887.02,16.6,19.5,1,0,0
PROP-004469,67,1.1,6133.23,3913.26,45.5,24.2,2,1,0
PROP-004470,28,0.4,2306.32,5207.82,23.3,45.1,0,1,0
PROP-004471,41,2.0,3901.77,4583.98,29.0,81.1,0,3,0
PROP-004472,28,3.3,4868.84,13244.56,46.2,31.6,2,2,1
PROP-004473,59,0.1,17457.89,50000.0,56.4,55.3,2,0,1
PROP-004474,48,0.8,7119.96,7443.81,33.4,14.8,3,1,0
PROP-004475,29,2.8,4864.58,16028.6,16.8,19.2,0,1,0
PROP-004476,44,9.0,2421.76,7895.2,32.5,84.0,5,2,1
PROP-004477,41,6.1,9581.27,24213.81,24.6,54.5,2,2,0
PROP-004478,31,9.1,12274.74,23800.84,15.0,71.7,0,1,0
PROP-004479,47,0.1,1801.19,1280.0,28.5,35.5,1,3,1
PROP-004480,42,6.7,1468.25,2768.22,39.6,25.0,1,6,0
PROP-004481,40,3.2,4613.41,14025.51,21.7,19.5,0,4,0
PROP-004482,37,1.7,3964.1,9495.02,25.1,49.0,1,1,0
PROP-004483,43,4.9,10415.7,31815.63,22.3,73.7,0,3,0
PROP-004484,40,7.1,2258.25,1182.12,16.8,54.3,2,2,0
PROP-004485,38,1.4,2523.33,6441.12,16.0,7.4,0,1,0
PROP-004486,30,4.2,1777.6,6111.14,40.5,34.5,2,0,0
PROP-004487,58,0.2,2438.37,6174.11,24.7,8.9,2,2,0
PROP-004488,25,0.6,4903.7,14825.48,19.9,27.6,0,3,0
PROP-004489,43,4.4,1784.35,1239.17,4.7,26.0,1,1,0
PROP-004490,34,2.2,31021.79,46377.17,29.1,12.2,0,0,0
PROP-004491,59,0.4,1412.0,1558.02,20.0,57.5,0,0,0
PROP-004492,27,1.8,3204.12,10761.2,5.4,23.3,0,2,0
PROP-004493,29,1.5,5107.49,11245.85,28.7,18.5,1,4,0
PROP-004494,26,5.1,9591.07,28753.02,51.9,19.8,0,1,0
PROP-004495,41,6.3,2415.67,7244.85,40.5,31.4,0,1,0
PROP-004496,21,2.1,1468.92,3122.15,38.0,59.2,3,2,0
PROP-004497,32,2.3,2399.72,6692.21,49.9,50.8,2,4,1
PROP-004498,18,0.1,13358.74,27722.86,27.3,50.4,0,2,0
PROP-004499,40,3.2,1412.0,1147.11,32.4,49.7,2,1,0
PROP-004500,31,3.1,8319.97,18332.02,49.4,69.1,2,2,0
PROP-004501,20,1.4,5276.75,7488.12,26.0,58.6,0,4,0
PROP-004502,51,1.0,5652.27,15555.95,25.3,43.3,0,0,0
PROP-004503,22,2.8,9131.73,29551.19,14.6,22.5,0,1,0
PROP-004504,47,6.1,2841.42,6417.42,13.9,20.8,0,0,0
PROP-004505,29,1.8,7994.76,19378.09,37.6,19.1,0,1,0
PROP-004506,57,3.0,4888.44,13456.4,30.5,34.9,0,0,0
PROP-004507,46,2.4,2020.05,5661.61,17.7,58.1,1,4,0
PROP-004508,25,1.0,4204.42,9966.94,58.2,25.0,0,2,1
PROP-004509,26,0.3,4332.43,10978.91,38.0,10.9,0,2,0
PROP-004510,45,1.3,1412.0,2625.86,22.1,44.6,0,2,0
PROP-004511,34,5.8,2468.67,8592.72,10.4,66.1,0,2,0
PROP-004512,35,0.9,5955.65,19524.0,27.5,34.1,0,3,0
PROP-004513,53,2.2,4854.42,11093.89,52.9,72.6,1,4,1
PROP-004514,29,0.3,8354.13,4349.74,44.7,7.4,3,2,0
PROP-004515,39,0.3,9622.47,19557.67,10.5,45.9,3,2,0
PROP-004516,49,4.0,2602.55,6529.86,31.0,19.2,0,2,0
PROP-004517,47,4.4,2856.11,5420.94,11.5,26.7,0,1,0
PROP-004518,36,8.6,1728.61,1392.9,21.1,29.4,0,2,0
PROP-004519,34,4.8,6038.57,9024.6,47.2,43.8,0,4,0
PROP-004520,18,0.1,3202.64,7411.75,25.0,37.5,0,2,0
PROP-004521,25,1.4,8955.45,29715.94,32.8,15.4,0,0,0
PROP-004522,41,3.1,8285.41,14901.84,14.7,30.8,1,0,0
PROP-004523,36,6.5,5973.25,12800.51,35.3,55.9,0,2,0
PROP-004524,38,1.3,3414.08,5265.71,14.1,72.6,1,3,1
PROP-004525,50,5.2,8565.43,26358.72,20.9,3.9,0,1,0
PROP-004526,23,3.5,4440.55,14739.78,17.5,40.5,3,1,0
PROP-004527,35,0.3,5135.9,16093.35,29.9,52.3,1,1,0
PROP-004528,40,4.7,1412.0,1419.69,43.9,35.5,0,5,0
PROP-004529,29,7.7,5582.33,9558.53,3.0,4.3,1,2,0
PROP-004530,55,0.4,4563.61,5390.16,37.5,49.6,1,2,0
PROP-004531,48,8.3,4149.19,6962.43,48.4,24.0,2,3,0
PROP-004532,41,3.7,3127.07,7971.41,3.9,69.9,0,0,0
PROP-004533,59,7.1,1760.17,3297.88,53.4,9.3,0,0,0
PROP-004534,20,1.4,4289.45,5852.03,12.1,15.6,2,1,0
PROP-004535,37,1.5,1412.0,1159.14,30.5,12.8,0,1,0
PROP-004536,42,8.2,3864.81,6704.71,20.6,42.1,0,0,0
PROP-004537,27,6.3,3162.69,3238.76,50.8,59.1,0,3,0
PROP-004538,41,3.2,9756.71,23237.49,25.2,37.2,0,7,1
PROP-004539,24,3.5,13651.84,15744.97,28.1,28.3,0,1,0
PROP-004540,46,4.4,1781.74,3408.15,36.8,27.5,0,1,0
PROP-004541,50,3.4,7108.52,17842.82,28.2,30.0,4,0,1
PROP-004542,41,3.4,2975.79,1600.6,20.7,50.7,0,1,0
PROP-004543,18,0.1,3336.51,7143.27,21.9,17.0,0,3,0
PROP-004544,26,5.6,3301.27,10080.62,30.3,11.8,0,3,0
PROP-004545,44,6.6,9676.45,22177.26,35.7,18.4,4,1,1
PROP-004546,38,3.4,4140.74,5438.51,28.4,37.3,0,3,0
PROP-004547,18,0.1,5716.36,11426.58,49.7,46.7,1,2,1
PROP-004548,52,6.2,1627.93,5567.11,21.8,29.9,0,1,0
PROP-004549,39,11.8,2231.18,1340.06,47.8,20.2,2,0,0
PROP-004550,28,0.3,3181.04,8731.35,30.1,68.2,0,6,1
PROP-004551,49,3.5,4441.18,10085.05,47.9,71.9,2,1,1
PROP-004552,29,4.7,6640.9,18712.38,29.9,11.2,0,1,0
PROP-004553,29,7.7,3123.01,3134.7,30.0,33.7,0,3,0
PROP-004554,42,1.0,10289.62,11943.82,52.2,32.1,0,3,0
PROP-004555,59,1.3,3763.84,12541.35,41.6,7.3,3,3,0
PROP-004556,57,0.2,2932.05,8313.36,9.9,36.3,0,4,0
PROP-004557,42,3.4,7443.45,21829.42,51.0,48.8,1,3,0
PROP-004558,43,3.1,6788.31,10442.03,44.1,57.9,1,3,1
PROP-004559,47,4.2,1509.6,3118.14,7.7,24.0,2,1,0
PROP-004560,22,1.1,11492.03,11428.11,40.4,46.2,0,3,0
PROP-004561,45,3.2,3199.56,2214.33,20.9,45.5,2,3,0
PROP-004562,29,7.7,3892.13,11482.0,17.0,26.9,3,1,0
PROP-004563,41,9.5,2614.49,2090.35,19.7,54.9,0,0,0
PROP-004564,35,4.0,3422.38,2252.23,52.4,48.2,0,2,1
PROP-004565,44,3.7,1581.13,2308.89,10.4,14.6,0,0,0
PROP-004566,39,4.8,5282.67,17521.41,25.7,28.6,0,4,0
PROP-004567,18,0.1,3021.43,7677.45,38.7,29.7,1,3,1
PROP-004568,40,12.7,3664.59,7769.35,47.8,77.3,1,3,0
PROP-004569,45,6.5,7974.32,4693.78,50.5,41.3,0,1,0
PROP-004570,43,5.9,5793.25,7859.05,28.1,42.2,0,2,0
PROP-004571,36,2.1,4394.73,5101.3,8.1,58.3,0,2,0
PROP-004572,57,0.1,14342.72,44378.75,53.3,34.8,1,4,0
PROP-004573,41,0.8,2181.53,4370.81,31.2,22.5,0,1,0
PROP-004574,43,2.0,4582.1,10507.48,13.8,41.4,0,2,0
PROP-004575,50,6.4,9434.88,24947.29,54.9,29.3,2,4,0
PROP-004576,42,4.3,10990.13,32413.59,61.0,74.2,0,3,0
PROP-004577,27,0.8,1811.47,4636.33,41.0,22.4,0,1,1
PROP-004578,18,0.1,2833.75,5917.95,7.8,6.0,0,0,0
PROP-004579,32,1.2,8715.94,18037.66,35.3,50.1,3,0,1
PROP-004580,47,0.1,3328.57,5902.25,30.7,42.3,1,2,1
PROP-004581,33,4.2,4559.8,4850.07,13.7,86.9,0,2,0
PROP-004582,47,1.7,3293.0,3069.51,22.9,68.7,0,3,0
PROP-004583,39,0.8,4374.16,8848.9,33.8,32.6,1,3,0
PROP-004584,53,2.0,1412.0,4371.64,25.6,20.5,0,2,0
PROP-004585,34,1.1,3504.79,3534.53,51.7,9.7,0,0,0
PROP-004586,43,1.0,4257.6,2699.31,10.6,47.5,1,1,0
PROP-004587,44,1.4,3374.99,8631.59,5.4,50.9,3,0,0
PROP-004588,56,15.1,4743.19,8933.69,61.0,11.5,0,4,0
PROP-004589,18,0.1,2000.98,1094.41,3.2,38.8,0,0,0
PROP-004590,32,2.7,5228.73,17146.82,32.3,67.3,0,3,0
PROP-004591,48,8.6,11957.75,24599.0,17.4,36.0,0,1,0
PROP-004592,56,4.2,9653.02,16617.7,30.9,5.7,0,2,0
PROP-004593,40,2.1,6782.96,20177.51,34.6,55.2,0,3,0
PROP-004594,34,5.0,5203.31,6596.89,36.1,28.8,0,5,0
PROP-004595,47,2.9,2899.53,6017.32,32.7,14.4,0,1,0
PROP-004596,48,0.6,3303.1,2319.77,28.0,53.4,0,2,0
PROP-004597,33,3.9,7467.96,15625.55,35.3,48.5,0,5,1
PROP-004598,41,2.9,4076.24,13079.62,38.7,9.6,0,0,0
PROP-004599,52,13.1,15802.5,42994.73,12.1,21.5,0,3,0
PROP-004600,60,5.1,1558.53,4444.9,48.3,31.3,1,2,0
PROP-004601,46,8.4,3922.17,8151.83,22.3,40.2,0,1,0
PROP-004602,38,3.7,3175.24,3005.91,26.9,72.4,0,1,0
PROP-004603,37,1.1,7080.77,22546.2,22.4,17.6,0,3,0
PROP-004604,44,2.5,8050.06,25992.78,19.8,46.2,0,1,0
PROP-004605,36,2.3,2053.91,2180.09,38.7,21.1,0,3,0
PROP-004606,40,4.3,1988.12,6886.76,13.7,13.4,0,1,0
PROP-004607,25,3.7,2795.55,2359.53,37.6,20.7,2,3,0
PROP-004608,53,12.6,6182.59,6483.99,13.2,49.5,0,0,0
PROP-004609,24,2.8,5779.27,13794.32,18.3,19.8,0,2,0
PROP-004610,32,2.3,1671.19,2307.98,15.7,17.2,0,3,0
PROP-004611,39,2.3,5304.29,6535.88,36.6,19.5,0,4,0
PROP-004612,61,9.9,4890.29,15288.15,47.2,47.7,2,3,0
PROP-004613,32,5.9,4293.03,10556.0,48.7,9.8,0,2,0
PROP-004614,30,0.3,6330.67,8858.27,17.6,28.4,1,3,0
PROP-004615,31,0.6,5096.75,9877.98,38.4,21.4,3,0,1
PROP-004616,57,8.4,4668.24,10271.46,58.8,54.0,3,2,0
PROP-004617,18,0.1,8953.62,22225.35,50.1,33.5,3,4,1
PROP-004618,25,1.0,11126.69,6113.13,8.9,41.8,0,1,0
PROP-004619,70,1.0,3477.28,10516.34,46.9,12.0,1,2,0
PROP-004620,45,2.1,4280.25,13591.63,15.4,47.0,0,1,0
PROP-004621,24,4.2,6655.58,18809.43,22.8,45.8,2,2,0
PROP-004622,37,2.1,3971.47,11033.99,21.5,30.6,0,1,0
